#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:P_deduplicated_no_nonsense" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:P_deduplicated_no_nonsense" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.TraitSet" traitname="date" value="AF212302=1999-12-08,AF376747=2001-05-04,AJ627196=2004-02-10,AY988601=2004-01-01,FJ513078=2007-01-01,FN869553=2008-01-01,JN808857=2008-01-01,JN808864=2010-01-01,MH396625=2018-05-17,MH523642=2018-05-17,MH891774=2018-05-17,MK575060=2013-04-11,MK575061=2013-04-11,MK575062=2013-04-11,MK575067=2013-04-11,MK575068=2013-04-11,MK673559=1999-03-25,MK673565=2004-02-09,MK673566=2004-03-29,MK673567=2004-04-19,MK673568=2008-02-28,MK673570=2011-02-11,MK673571=2011-02-01,MK673572=2011-02-01,MK673576=2011-01-01,MK673578=2011-03-08,MK673579=2012-01-20,MK673580=2012-01-20,MK673581=2012-01-21,MK673582=2012-04-05,MK673583=2013-01-22,MK673584=2015-01-05,MK673585=2015-03-18,MK673586=2015-03-21,MK673587=2015-01-19,MK673588=2015-02-27,MK673589=2014-02-06,MK673590=2014-02-07,MK673591=2014-02-04,MK673592=2014-01-20,MK801755=2003-01-01,MN549402=2019-06-10,MN549403=2019-06-10,MN549404=2019-06-10,MN549405=2019-06-10,MN549406=2019-06-10,MN549407=2019-06-10,MN549409=2019-06-10,MN549410=2019-06-10,MW535746=2017-05-21">
#                    <taxa id="TaxonSet.P_deduplicated_no_nonsense" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.P_deduplicated_no_nonsense"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:P_deduplicated_no_nonsense" name="distribution" x="@birthRate.t:P_deduplicated_no_nonsense">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:P_deduplicated_no_nonsense" name="distribution">
#            <parameter id="clockRate.c:P_deduplicated_no_nonsense" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	YuleModel	birthRate
9564000	-363.6606069030466	NaN	-363.6606069030466	NaN	1829.8024408764131	Infinity	-363.6606069030466	0.0017666852056992422
9565000	-373.2456444790087	NaN	-373.2456444790087	NaN	2883.9257504107195	Infinity	-373.2456444790087	0.001622366072720387
9566000	-375.49754374639707	NaN	-375.49754374639707	NaN	2866.86734042117	Infinity	-375.49754374639707	0.0012111241423244357
9567000	-395.5030402687271	NaN	-395.5030402687271	NaN	4914.907028178584	Infinity	-395.5030402687271	9.065584052429629E-4
9568000	-362.54008538426666	NaN	-362.54008538426666	NaN	1633.9051878451196	Infinity	-362.54008538426666	0.0016096245401167133
9569000	-369.21918254731816	NaN	-369.21918254731816	NaN	3136.6504298165214	Infinity	-369.21918254731816	0.0014041771868600966
9570000	-374.5645833890054	NaN	-374.5645833890054	NaN	2389.061051702897	Infinity	-374.5645833890054	0.0011588044761341842
9571000	-385.76768631190635	NaN	-385.76768631190635	NaN	3730.348280034338	Infinity	-385.76768631190635	0.001024581210931009
9572000	-434.6547220053402	NaN	-434.6547220053402	NaN	8996.721362606202	Infinity	-434.6547220053402	4.3816886255686167E-4
9573000	-478.6261659617783	NaN	-478.6261659617783	NaN	20552.23490826425	Infinity	-478.6261659617783	1.490675902408112E-4
9574000	-474.5787224050102	NaN	-474.5787224050102	NaN	16328.54129576658	Infinity	-474.5787224050102	1.781351306491752E-4
9575000	-493.99213675068313	NaN	-493.99213675068313	NaN	32554.200968857425	Infinity	-493.99213675068313	1.1370394319185637E-4
9576000	-472.17769351350427	NaN	-472.17769351350427	NaN	19127.853643472783	Infinity	-472.17769351350427	1.7261425421207435E-4
9577000	-469.91035743060155	NaN	-469.91035743060155	NaN	19469.393432838533	Infinity	-469.91035743060155	1.765812077171277E-4
9578000	-464.15127910188846	NaN	-464.15127910188846	NaN	17528.34412930061	Infinity	-464.15127910188846	2.2692590670975632E-4
9579000	-462.52002426880006	NaN	-462.52002426880006	NaN	14586.302651296985	Infinity	-462.52002426880006	1.985677891800971E-4
9580000	-476.02516478501633	NaN	-476.02516478501633	NaN	20874.746356691136	Infinity	-476.02516478501633	1.5477421509320181E-4
9581000	-478.47140518004386	NaN	-478.47140518004386	NaN	18416.031930457175	Infinity	-478.47140518004386	1.3444159395085907E-4
9582000	-458.14821303152786	NaN	-458.14821303152786	NaN	13081.139351365366	Infinity	-458.14821303152786	2.9361263230017615E-4
9583000	-506.3012912195962	NaN	-506.3012912195962	NaN	28375.963238486434	Infinity	-506.3012912195962	6.369836040377648E-5
9584000	-485.618072012654	NaN	-485.618072012654	NaN	25570.273751313307	Infinity	-485.618072012654	1.602408566453082E-4
9585000	-507.7460732900911	NaN	-507.7460732900911	NaN	41580.4780520968	Infinity	-507.7460732900911	9.786152299066197E-5
9586000	-528.2698489160181	NaN	-528.2698489160181	NaN	58205.30690888022	Infinity	-528.2698489160181	5.781932858688316E-5
9587000	-511.1560490149616	NaN	-511.1560490149616	NaN	33434.25550054317	Infinity	-511.1560490149616	7.726308396573888E-5
9588000	-536.5942353308662	NaN	-536.5942353308662	NaN	47742.960068767374	Infinity	-536.5942353308662	6.116150055398579E-5
9589000	-535.3179163937347	NaN	-535.3179163937347	NaN	94060.02548481144	Infinity	-535.3179163937347	4.216725398820511E-5
9590000	-533.0136105601783	NaN	-533.0136105601783	NaN	71129.63148575032	Infinity	-533.0136105601783	4.889506016827851E-5
9591000	-546.5324577234346	NaN	-546.5324577234346	NaN	89885.15175730975	Infinity	-546.5324577234346	3.619568898345899E-5
9592000	-525.0397356977212	NaN	-525.0397356977212	NaN	53573.652912967795	Infinity	-525.0397356977212	6.286532266849528E-5
9593000	-523.2636844389625	NaN	-523.2636844389625	NaN	52726.3379544695	Infinity	-523.2636844389625	5.19299608988954E-5
9594000	-500.2089357231183	NaN	-500.2089357231183	NaN	33125.45700337857	Infinity	-500.2089357231183	8.650778179074097E-5
9595000	-472.62462871937146	NaN	-472.62462871937146	NaN	16554.6109232347	Infinity	-472.62462871937146	1.6607056773228253E-4
9596000	-482.3433932191194	NaN	-482.3433932191194	NaN	23303.110646744615	Infinity	-482.3433932191194	1.782070227141764E-4
9597000	-511.7748030110957	NaN	-511.7748030110957	NaN	34810.676623534855	Infinity	-511.7748030110957	8.823654117328038E-5
9598000	-506.7033318047273	NaN	-506.7033318047273	NaN	39329.97457130788	Infinity	-506.7033318047273	9.208344804054044E-5
9599000	-516.5405980203627	NaN	-516.5405980203627	NaN	42567.78708539051	Infinity	-516.5405980203627	6.991511356286926E-5
9600000	-503.36352712073943	NaN	-503.36352712073943	NaN	44812.85591037009	Infinity	-503.36352712073943	9.76958412670509E-5
9601000	-491.1913652286597	NaN	-491.1913652286597	NaN	29464.352245548213	Infinity	-491.1913652286597	9.468436652049866E-5
9602000	-466.37592179542366	NaN	-466.37592179542366	NaN	15313.472828613154	Infinity	-466.37592179542366	1.7571082957961576E-4
9603000	-432.5846725254211	NaN	-432.5846725254211	NaN	7517.631065890741	Infinity	-432.5846725254211	5.480691175148029E-4
9604000	-421.03165091815623	NaN	-421.03165091815623	NaN	7068.674636027075	Infinity	-421.03165091815623	4.90421348943896E-4
9605000	-406.8579802702929	NaN	-406.8579802702929	NaN	5343.973915273742	Infinity	-406.8579802702929	7.443037092225614E-4
9606000	-347.1831578143331	NaN	-347.1831578143331	NaN	1393.3497839308677	Infinity	-347.1831578143331	0.0023958900782323103
9607000	-358.8228795503587	NaN	-358.8228795503587	NaN	1478.1152513494349	Infinity	-358.8228795503587	0.0019013552193494247
9608000	-329.50567771161394	NaN	-329.50567771161394	NaN	886.9335870835037	Infinity	-329.50567771161394	0.0027373067299031406
9609000	-343.2662034450744	NaN	-343.2662034450744	NaN	1866.7998178781247	Infinity	-343.2662034450744	0.0021450429631173643
9610000	-316.47946472789937	NaN	-316.47946472789937	NaN	884.9656755602518	Infinity	-316.47946472789937	0.004112463029043649
9611000	-329.8426277896385	NaN	-329.8426277896385	NaN	998.7263364550084	Infinity	-329.8426277896385	0.003712881082301458
9612000	-303.7486186911986	NaN	-303.7486186911986	NaN	513.524296910996	Infinity	-303.7486186911986	0.00654185927407375
9613000	-290.2780337574707	NaN	-290.2780337574707	NaN	279.6124447572766	Infinity	-290.2780337574707	0.008116748322698989
9614000	-284.5237134895163	NaN	-284.5237134895163	NaN	300.97278721704845	Infinity	-284.5237134895163	0.00753151156923302
9615000	-277.8442022144404	NaN	-277.8442022144404	NaN	305.22216016202503	Infinity	-277.8442022144404	0.008911889795411247
9616000	-281.85736631959224	NaN	-281.85736631959224	NaN	452.36141387800853	Infinity	-281.85736631959224	0.009535392993397581
9617000	-287.42714311733897	NaN	-287.42714311733897	NaN	543.1283427395584	Infinity	-287.42714311733897	0.00823122932262661
9618000	-296.018266256531	NaN	-296.018266256531	NaN	677.2124174474401	Infinity	-296.018266256531	0.006994375618958418
9619000	-274.44678777178586	NaN	-274.44678777178586	NaN	315.12434119700157	Infinity	-274.44678777178586	0.00877931657328381
9620000	-295.27129533743835	NaN	-295.27129533743835	NaN	444.36152588916946	Infinity	-295.27129533743835	0.007830554496630844
9621000	-303.4576241890526	NaN	-303.4576241890526	NaN	657.4485483437129	Infinity	-303.4576241890526	0.0044900707971732
9622000	-323.97030973398086	NaN	-323.97030973398086	NaN	810.9755353783626	Infinity	-323.97030973398086	0.0034504199325272994
9623000	-335.9386120302299	NaN	-335.9386120302299	NaN	1494.1532112911736	Infinity	-335.9386120302299	0.002722490180575794
9624000	-319.3857472558312	NaN	-319.3857472558312	NaN	829.0416338295935	Infinity	-319.3857472558312	0.005155660447766234
9625000	-317.30057921073734	NaN	-317.30057921073734	NaN	801.0546512781962	Infinity	-317.30057921073734	0.003720871489857672
9626000	-293.74475553519636	NaN	-293.74475553519636	NaN	442.7796106427953	Infinity	-293.74475553519636	0.006741920904139469
9627000	-284.3458107271163	NaN	-284.3458107271163	NaN	416.5154564934909	Infinity	-284.3458107271163	0.0069045179317470794
9628000	-285.20741452586475	NaN	-285.20741452586475	NaN	353.4914474833733	Infinity	-285.20741452586475	0.00622391226544909
9629000	-333.42508328533194	NaN	-333.42508328533194	NaN	951.5891641144037	Infinity	-333.42508328533194	0.0027096679683829244
9630000	-342.7266435572771	NaN	-342.7266435572771	NaN	1348.314132849236	Infinity	-342.7266435572771	0.0024012580958629997
9631000	-352.17900110793573	NaN	-352.17900110793573	NaN	1546.7093506659983	Infinity	-352.17900110793573	0.001882214530478331
9632000	-320.95060464617944	NaN	-320.95060464617944	NaN	956.0231969948062	Infinity	-320.95060464617944	0.0033514343789860968
9633000	-342.1945370400924	NaN	-342.1945370400924	NaN	1119.3968725164534	Infinity	-342.1945370400924	0.0025294139175721236
9634000	-352.62057140632464	NaN	-352.62057140632464	NaN	1321.8709712262005	Infinity	-352.62057140632464	0.0017120136907746515
9635000	-374.42075745544145	NaN	-374.42075745544145	NaN	2305.662946112987	Infinity	-374.42075745544145	0.0014344132415466235
9636000	-365.69362671503615	NaN	-365.69362671503615	NaN	2138.2573729446312	Infinity	-365.69362671503615	0.0014940353062785562
9637000	-375.3169394719747	NaN	-375.3169394719747	NaN	2267.8655613252245	Infinity	-375.3169394719747	9.508254359184431E-4
9638000	-368.8296779855617	NaN	-368.8296779855617	NaN	2504.560261344568	Infinity	-368.8296779855617	0.0013947383284730374
9639000	-388.8321293065982	NaN	-388.8321293065982	NaN	2606.2857180992905	Infinity	-388.8321293065982	8.355062975825786E-4
9640000	-374.4751812328294	NaN	-374.4751812328294	NaN	2028.8068277853458	Infinity	-374.4751812328294	0.0013543172883209783
9641000	-349.0293291033288	NaN	-349.0293291033288	NaN	1366.1220335534344	Infinity	-349.0293291033288	0.002182601161511367
9642000	-351.24335910066213	NaN	-351.24335910066213	NaN	1394.5691894429026	Infinity	-351.24335910066213	0.002117958412515562
9643000	-350.6231323639547	NaN	-350.6231323639547	NaN	2096.3327407026354	Infinity	-350.6231323639547	0.00225077782857963
9644000	-383.3436706627612	NaN	-383.3436706627612	NaN	2775.0592732408286	Infinity	-383.3436706627612	9.8823234123405E-4
9645000	-379.4488087951592	NaN	-379.4488087951592	NaN	3480.4414520471773	Infinity	-379.4488087951592	0.001067509572986063
9646000	-406.8623347554697	NaN	-406.8623347554697	NaN	4312.766878753071	Infinity	-406.8623347554697	7.307971084532651E-4
9647000	-436.19696697337736	NaN	-436.19696697337736	NaN	8202.534637433919	Infinity	-436.19696697337736	4.0626354728378277E-4
9648000	-428.156210931925	NaN	-428.156210931925	NaN	7239.522463766561	Infinity	-428.156210931925	6.883542157543117E-4
9649000	-407.9518261934007	NaN	-407.9518261934007	NaN	6550.1673587413225	Infinity	-407.9518261934007	7.111210646270226E-4
9650000	-423.8839761325557	NaN	-423.8839761325557	NaN	7801.317852181795	Infinity	-423.8839761325557	5.435230659528528E-4
9651000	-420.1753106686976	NaN	-420.1753106686976	NaN	6122.347609333969	Infinity	-420.1753106686976	5.80987753062845E-4
9652000	-399.4929472604056	NaN	-399.4929472604056	NaN	4271.512212899496	Infinity	-399.4929472604056	7.25781386711386E-4
9653000	-392.2103484175607	NaN	-392.2103484175607	NaN	2706.244637004991	Infinity	-392.2103484175607	9.086381592381334E-4
9654000	-417.9415990431515	NaN	-417.9415990431515	NaN	4996.189433523871	Infinity	-417.9415990431515	5.766844528020651E-4
9655000	-404.03189179405837	NaN	-404.03189179405837	NaN	4667.794831737159	Infinity	-404.03189179405837	5.533017903967454E-4
9656000	-424.30221129160276	NaN	-424.30221129160276	NaN	9425.097316625144	Infinity	-424.30221129160276	3.586534015476854E-4
9657000	-425.5664796591465	NaN	-425.5664796591465	NaN	6663.68990663913	Infinity	-425.5664796591465	4.7695666730485585E-4
9658000	-452.5137541233744	NaN	-452.5137541233744	NaN	12534.182353962891	Infinity	-452.5137541233744	2.508687795082767E-4
9659000	-436.0708290662604	NaN	-436.0708290662604	NaN	8258.311201969465	Infinity	-436.0708290662604	4.4190753768085466E-4
9660000	-390.3748703488313	NaN	-390.3748703488313	NaN	4074.1069101359863	Infinity	-390.3748703488313	8.710720057529624E-4
9661000	-429.57676066210377	NaN	-429.57676066210377	NaN	8292.899290260466	Infinity	-429.57676066210377	5.670856262643513E-4
9662000	-402.7729633569075	NaN	-402.7729633569075	NaN	5043.870003145165	Infinity	-402.7729633569075	6.640480746265439E-4
9663000	-423.6300428137839	NaN	-423.6300428137839	NaN	8527.0693695495	Infinity	-423.6300428137839	4.681921912638432E-4
9664000	-417.7490232455553	NaN	-417.7490232455553	NaN	6624.20866522185	Infinity	-417.7490232455553	5.041602060275619E-4
9665000	-387.9982708933465	NaN	-387.9982708933465	NaN	3147.975490859544	Infinity	-387.9982708933465	0.0011344931206724073
9666000	-384.67436609792463	NaN	-384.67436609792463	NaN	3883.442614610203	Infinity	-384.67436609792463	0.001072700472729913
9667000	-375.4603618475045	NaN	-375.4603618475045	NaN	2441.6987449962517	Infinity	-375.4603618475045	0.0015111459367489531
9668000	-374.8689389610155	NaN	-374.8689389610155	NaN	2842.2055657955993	Infinity	-374.8689389610155	0.001183746882183723
9669000	-430.93379633471716	NaN	-430.93379633471716	NaN	7848.403445298176	Infinity	-430.93379633471716	5.221587709565053E-4
9670000	-424.493543669229	NaN	-424.493543669229	NaN	8516.392153137464	Infinity	-424.493543669229	4.7839363153172966E-4
9671000	-415.54820361041817	NaN	-415.54820361041817	NaN	6563.338307703334	Infinity	-415.54820361041817	4.8499160124822286E-4
9672000	-461.7365382597565	NaN	-461.7365382597565	NaN	15502.234814479812	Infinity	-461.7365382597565	2.6256159076612197E-4
9673000	-447.185341420622	NaN	-447.185341420622	NaN	9299.846058448687	Infinity	-447.185341420622	2.3534891701290427E-4
9674000	-452.23996705125506	NaN	-452.23996705125506	NaN	12035.279718897613	Infinity	-452.23996705125506	2.6178539551553894E-4
9675000	-441.91902168884445	NaN	-441.91902168884445	NaN	9812.261977390723	Infinity	-441.91902168884445	3.748458787371095E-4
9676000	-419.070642320642	NaN	-419.070642320642	NaN	5976.509851230136	Infinity	-419.070642320642	5.08194762053764E-4
9677000	-389.53599474542335	NaN	-389.53599474542335	NaN	2534.3463058622433	Infinity	-389.53599474542335	9.257037523467274E-4
9678000	-365.97210075429416	NaN	-365.97210075429416	NaN	1829.0395975945398	Infinity	-365.97210075429416	0.002080374037428606
9679000	-358.4449901237308	NaN	-358.4449901237308	NaN	2082.274208564555	Infinity	-358.4449901237308	0.0016664557227690363
9680000	-368.0272258973766	NaN	-368.0272258973766	NaN	2761.363535026286	Infinity	-368.0272258973766	0.0013832646026941382
9681000	-354.7755853742834	NaN	-354.7755853742834	NaN	1519.4298389550297	Infinity	-354.7755853742834	0.0019520637327097399
9682000	-373.2901615018496	NaN	-373.2901615018496	NaN	2499.3314387307687	Infinity	-373.2901615018496	0.0014071525715422964
9683000	-346.6588050705284	NaN	-346.6588050705284	NaN	1441.3540626072304	Infinity	-346.6588050705284	0.0022451131592117726
9684000	-327.0716367173104	NaN	-327.0716367173104	NaN	1005.2849338462158	Infinity	-327.0716367173104	0.0038796914891335342
9685000	-318.0969435890608	NaN	-318.0969435890608	NaN	914.3476756322524	Infinity	-318.0969435890608	0.00313660554852585
9686000	-341.1419688867363	NaN	-341.1419688867363	NaN	1422.807625165019	Infinity	-341.1419688867363	0.0033275620316213696
9687000	-365.81137756713326	NaN	-365.81137756713326	NaN	1895.6644276883303	Infinity	-365.81137756713326	0.001627742318861377
9688000	-378.3068183968425	NaN	-378.3068183968425	NaN	2476.5875685551614	Infinity	-378.3068183968425	0.0013496391418138436
9689000	-421.18812760156817	NaN	-421.18812760156817	NaN	6737.932773486963	Infinity	-421.18812760156817	6.098824546191439E-4
9690000	-436.32670511903245	NaN	-436.32670511903245	NaN	9412.082268339436	Infinity	-436.32670511903245	5.028391740694589E-4
9691000	-416.5036407170451	NaN	-416.5036407170451	NaN	5375.414591309043	Infinity	-416.5036407170451	4.4330990367680154E-4
9692000	-417.5090999328363	NaN	-417.5090999328363	NaN	6391.390607301851	Infinity	-417.5090999328363	5.191890415461583E-4
9693000	-417.3027500790659	NaN	-417.3027500790659	NaN	6492.898078881942	Infinity	-417.3027500790659	5.278591017681152E-4
9694000	-394.0631957635646	NaN	-394.0631957635646	NaN	3829.630801244799	Infinity	-394.0631957635646	0.0010574498991847367
9695000	-381.22422694932055	NaN	-381.22422694932055	NaN	2899.64237413212	Infinity	-381.22422694932055	0.0012607275658757544
9696000	-377.0015683840495	NaN	-377.0015683840495	NaN	2741.15433694932	Infinity	-377.0015683840495	0.0011332890639375308
9697000	-391.34577911602474	NaN	-391.34577911602474	NaN	4847.21249879493	Infinity	-391.34577911602474	0.001080865289493324
9698000	-385.3945873064431	NaN	-385.3945873064431	NaN	3376.0814434686877	Infinity	-385.3945873064431	8.540426098760767E-4
9699000	-385.6362869734439	NaN	-385.6362869734439	NaN	2667.1996596669483	Infinity	-385.6362869734439	0.001144517439208005
9700000	-382.77606001015016	NaN	-382.77606001015016	NaN	2767.2319486938304	Infinity	-382.77606001015016	0.0010623439504756182
9701000	-402.4964938002336	NaN	-402.4964938002336	NaN	4855.940577045073	Infinity	-402.4964938002336	6.841790898381408E-4
9702000	-392.4408445940818	NaN	-392.4408445940818	NaN	3254.755962515937	Infinity	-392.4408445940818	7.704575288390603E-4
9703000	-390.78243769343914	NaN	-390.78243769343914	NaN	3419.1546940325507	Infinity	-390.78243769343914	9.619851803893936E-4
9704000	-345.6064891083951	NaN	-345.6064891083951	NaN	1437.9559308634532	Infinity	-345.6064891083951	0.001987179679329292
9705000	-370.62550516085895	NaN	-370.62550516085895	NaN	1891.199510696885	Infinity	-370.62550516085895	0.0013664555666839059
9706000	-373.84862170687717	NaN	-373.84862170687717	NaN	2794.461938015056	Infinity	-373.84862170687717	0.0013173704085765441
9707000	-342.0793359267433	NaN	-342.0793359267433	NaN	1764.194769161351	Infinity	-342.0793359267433	0.0027400948647305057
9708000	-367.2037407628964	NaN	-367.2037407628964	NaN	2241.062216229404	Infinity	-367.2037407628964	0.0014276769626096041
9709000	-366.62473935972463	NaN	-366.62473935972463	NaN	2062.987863488303	Infinity	-366.62473935972463	0.0018201703004002343
9710000	-388.77058519892284	NaN	-388.77058519892284	NaN	3180.2008627749397	Infinity	-388.77058519892284	8.042317291744032E-4
9711000	-424.1008037119184	NaN	-424.1008037119184	NaN	5874.462831046699	Infinity	-424.1008037119184	7.158658943193306E-4
9712000	-374.8661383591907	NaN	-374.8661383591907	NaN	2825.4442511087186	Infinity	-374.8661383591907	0.001390989891845326
9713000	-358.83602967273896	NaN	-358.83602967273896	NaN	1701.1678417924961	Infinity	-358.83602967273896	0.001700025387895131
9714000	-358.0841462659116	NaN	-358.0841462659116	NaN	2197.7702525374716	Infinity	-358.0841462659116	0.0019233631997661621
9715000	-358.8143123276528	NaN	-358.8143123276528	NaN	1841.8257010566488	Infinity	-358.8143123276528	0.001698933939251624
9716000	-375.14203840253936	NaN	-375.14203840253936	NaN	2707.329520555963	Infinity	-375.14203840253936	0.001147283805401161
9717000	-322.9922260735733	NaN	-322.9922260735733	NaN	904.6907752389216	Infinity	-322.9922260735733	0.0027033029001316982
9718000	-304.1898280370525	NaN	-304.1898280370525	NaN	634.6781962420515	Infinity	-304.1898280370525	0.005257893795241225
9719000	-308.11735649796805	NaN	-308.11735649796805	NaN	587.9238781991231	Infinity	-308.11735649796805	0.005595930505381983
9720000	-317.34386157425445	NaN	-317.34386157425445	NaN	958.3689649824165	Infinity	-317.34386157425445	0.005107355223283962
9721000	-344.81939901734904	NaN	-344.81939901734904	NaN	1303.0943288256199	Infinity	-344.81939901734904	0.002526750408257756
9722000	-377.75606104766644	NaN	-377.75606104766644	NaN	3649.6713456516445	Infinity	-377.75606104766644	0.001002924053303488
9723000	-370.30327833551	NaN	-370.30327833551	NaN	2202.5779458403695	Infinity	-370.30327833551	0.0012567986541205175
9724000	-403.49682283940047	NaN	-403.49682283940047	NaN	3455.0516791318523	Infinity	-403.49682283940047	8.433525896659697E-4
9725000	-371.2240587028867	NaN	-371.2240587028867	NaN	2226.833387526307	Infinity	-371.2240587028867	0.0012079654455351473
9726000	-382.15451975439726	NaN	-382.15451975439726	NaN	2516.901627615244	Infinity	-382.15451975439726	0.0013396142390641457
9727000	-412.159406731095	NaN	-412.159406731095	NaN	5428.6126712780915	Infinity	-412.159406731095	6.246416781289121E-4
9728000	-406.2255969405337	NaN	-406.2255969405337	NaN	4186.838670443174	Infinity	-406.2255969405337	6.309519165193486E-4
9729000	-408.348740957774	NaN	-408.348740957774	NaN	4272.605115291745	Infinity	-408.348740957774	7.90135504415301E-4
9730000	-383.0912321577617	NaN	-383.0912321577617	NaN	2276.8428803310076	Infinity	-383.0912321577617	8.317607136140932E-4
9731000	-384.02374038948096	NaN	-384.02374038948096	NaN	3124.690268973679	Infinity	-384.02374038948096	0.0011375037924312066
9732000	-357.9924893437452	NaN	-357.9924893437452	NaN	2147.391224349749	Infinity	-357.9924893437452	0.001930746078747116
9733000	-339.019517671068	NaN	-339.019517671068	NaN	888.6472479975874	Infinity	-339.019517671068	0.002559254137771225
9734000	-336.96338159933975	NaN	-336.96338159933975	NaN	1101.840101555125	Infinity	-336.96338159933975	0.0026068627509029025
9735000	-360.15535077436533	NaN	-360.15535077436533	NaN	2240.8966653019634	Infinity	-360.15535077436533	0.0015053956663090683
9736000	-378.43801404610485	NaN	-378.43801404610485	NaN	3420.4155498982486	Infinity	-378.43801404610485	0.001312271893564527
9737000	-361.28641011551775	NaN	-361.28641011551775	NaN	1825.9949921704085	Infinity	-361.28641011551775	0.0015967651580588715
9738000	-357.07511851819345	NaN	-357.07511851819345	NaN	1340.6645611121285	Infinity	-357.07511851819345	0.0016460903799114782
9739000	-389.078560479764	NaN	-389.078560479764	NaN	2695.887967206067	Infinity	-389.078560479764	8.76358789297732E-4
9740000	-380.15218535875704	NaN	-380.15218535875704	NaN	2516.010406196697	Infinity	-380.15218535875704	0.0010804897802721488
9741000	-353.68522766657543	NaN	-353.68522766657543	NaN	1538.3889308040395	Infinity	-353.68522766657543	0.001932169695118554
9742000	-379.0110584811587	NaN	-379.0110584811587	NaN	3027.913968369829	Infinity	-379.0110584811587	0.0010827171819322592
9743000	-357.1368540574631	NaN	-357.1368540574631	NaN	1576.763550975374	Infinity	-357.1368540574631	0.002261075855795226
9744000	-316.3289216578885	NaN	-316.3289216578885	NaN	793.0894405256981	Infinity	-316.3289216578885	0.003933192940608934
9745000	-346.8969524842843	NaN	-346.8969524842843	NaN	1390.8421154387165	Infinity	-346.8969524842843	0.002572205800466355
9746000	-335.5179397217823	NaN	-335.5179397217823	NaN	1175.5562966447494	Infinity	-335.5179397217823	0.0027485497648894247
9747000	-339.1797076987706	NaN	-339.1797076987706	NaN	1188.948392995988	Infinity	-339.1797076987706	0.0031565348252900805
9748000	-332.7051187866547	NaN	-332.7051187866547	NaN	1084.760681937975	Infinity	-332.7051187866547	0.0027425423010667403
9749000	-341.0588027933632	NaN	-341.0588027933632	NaN	1324.2572865471327	Infinity	-341.0588027933632	0.0022119952891322585
9750000	-328.84889322238945	NaN	-328.84889322238945	NaN	1004.8016319481428	Infinity	-328.84889322238945	0.004047180319807271
9751000	-354.2400364883735	NaN	-354.2400364883735	NaN	1470.6982407459543	Infinity	-354.2400364883735	0.002117578334075054
9752000	-370.5221375090343	NaN	-370.5221375090343	NaN	2705.6831257991707	Infinity	-370.5221375090343	0.0015067699979472908
9753000	-376.01269890756356	NaN	-376.01269890756356	NaN	3043.349294569718	Infinity	-376.01269890756356	0.0013033787330088147
9754000	-355.2313017392117	NaN	-355.2313017392117	NaN	2101.7939038807244	Infinity	-355.2313017392117	0.002130178477970204
9755000	-393.7652761557605	NaN	-393.7652761557605	NaN	3670.8830453833193	Infinity	-393.7652761557605	9.481684588014516E-4
9756000	-376.168543340305	NaN	-376.168543340305	NaN	2853.9652302421073	Infinity	-376.168543340305	0.0012049471701960906
9757000	-364.621585107379	NaN	-364.621585107379	NaN	1965.0540000334445	Infinity	-364.621585107379	0.0018254516106042701
9758000	-340.6753453535071	NaN	-340.6753453535071	NaN	1324.19741489852	Infinity	-340.6753453535071	0.002729686037989159
9759000	-337.7218385308908	NaN	-337.7218385308908	NaN	971.1929670155903	Infinity	-337.7218385308908	0.0023457042680428484
9760000	-388.5254568372658	NaN	-388.5254568372658	NaN	2368.7558402563354	Infinity	-388.5254568372658	0.00128745718193843
9761000	-398.810021356663	NaN	-398.810021356663	NaN	4307.8213718356965	Infinity	-398.810021356663	7.588971548743868E-4
9762000	-382.0270967687765	NaN	-382.0270967687765	NaN	2961.1354918205725	Infinity	-382.0270967687765	9.726540385960471E-4
9763000	-370.4310632031151	NaN	-370.4310632031151	NaN	1888.3708151257292	Infinity	-370.4310632031151	0.0011502417405224136
9764000	-336.2529369047149	NaN	-336.2529369047149	NaN	1163.3108683011806	Infinity	-336.2529369047149	0.0025071666539358715
9765000	-334.6992555958429	NaN	-334.6992555958429	NaN	1136.8899974823514	Infinity	-334.6992555958429	0.0030680885115298585
